item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM-001308,ORD-000697,PROD-0110,3,380.69,10.0
ITEM-001309,ORD-000138,PROD-0454,5,375.12,0.0
ITEM-001310,ORD-000073,PROD-0414,5,67.72,10.0
ITEM-001311,ORD-000294,PROD-0056,2,15.59,0.0
ITEM-001312,ORD-000407,PROD-0272,1,648.88,20.0
ITEM-001313,ORD-000601,PROD-0072,2,352.32,5.0
ITEM-001314,ORD-000175,PROD-0418,5,802.49,0.0
ITEM-001315,ORD-000617,PROD-0259,4,439.08,0.0
ITEM-001316,ORD-000282,PROD-0172,1,360.09,0.0
ITEM-001317,ORD-000262,PROD-0479,3,261.91,15.0
ITEM-001318,ORD-000134,PROD-0267,1,235.33,15.0
ITEM-001319,ORD-000850,PROD-0188,3,443.31,20.0
ITEM-001320,ORD-000244,PROD-0253,4,640.39,5.0
ITEM-001321,ORD-000990,PROD-0405,1,794.56,10.0
ITEM-001322,ORD-000120,PROD-0383,1,610.56,20.0
ITEM-001323,ORD-000962,PROD-0022,1,17.35,20.0
ITEM-001324,ORD-000533,PROD-0454,4,401.6,5.0
ITEM-001325,ORD-000906,PROD-0312,1,98.81,20.0
ITEM-001326,ORD-000396,PROD-0079,3,801.12,0.0
ITEM-001327,ORD-000963,PROD-0382,2,258.23,0.0
ITEM-001328,ORD-000261,PROD-0460,4,696.09,0.0
ITEM-001329,ORD-000522,PROD-0282,1,233.72,10.0
ITEM-001330,ORD-000498,PROD-0321,-3,602.4,5.0
ITEM-001331,ORD-000660,PROD-0463,5,90.88,0.0
ITEM-001332,ORD-000852,PROD-0136,1,256.58,0.0
ITEM-001333,ORD-000248,PROD-0156,5,803.65,0.0
ITEM-001334,ORD-000459,PROD-0400,2,131.05,0.0
ITEM-001335,ORD-000489,PROD-0442,5,31.03,10.0
ITEM-001336,ORD-000140,PROD-0209,3,179.89,0.0
ITEM-001337,ORD-000630,PROD-0371,3,13.05,0.0
ITEM-001338,ORD-000463,PROD-0354,1,647.67,10.0
ITEM-001339,ORD-000520,PROD-0189,1,755.29,10.0
ITEM-001340,ORD-000823,PROD-0149,1,203.58,0.0
ITEM-001341,ORD-000732,PROD-0232,2,52.54,10.0
ITEM-001342,ORD-000413,PROD-0388,5,62.11,10.0
ITEM-001343,ORD-000966,PROD-0321,5,512.13,10.0
ITEM-001344,ORD-000828,PROD-0193,3,658.41,15.0
ITEM-001345,ORD-000851,PROD-0283,5,748.02,20.0
ITEM-001346,ORD-000764,PROD-0374,4,35.08,20.0
ITEM-001347,ORD-000092,PROD-0456,5,362.26,0.0
ITEM-001348,ORD-000803,PROD-0188,5,434.68,15.0
ITEM-001349,ORD-000255,PROD-0076,3,140.02,0.0
ITEM-001350,ORD-000022,PROD-0396,5,232.39,0.0
ITEM-001351,ORD-000634,PROD-0406,2,308.7,0.0
ITEM-001352,ORD-000912,PROD-0098,2,381.21,20.0
ITEM-001353,ORD-000302,PROD-0400,4,127.9,5.0
ITEM-001354,ORD-000578,PROD-0287,4,56.19,0.0
ITEM-001355,ORD-000638,PROD-0359,4,164.93,10.0
ITEM-001356,ORD-000159,PROD-0204,4,253.27,5.0
ITEM-001357,ORD-000996,PROD-0457,2,446.34,5.0
ITEM-001358,ORD-000768,PROD-0111,2,158.33,15.0
ITEM-001359,ORD-000533,PROD-0311,5,545.46,15.0
ITEM-001360,ORD-000930,PROD-0186,2,549.89,10.0
ITEM-001361,ORD-000674,PROD-0460,3,761.71,0.0
ITEM-001362,ORD-000848,PROD-0002,1,205.92,5.0
ITEM-001363,ORD-000146,PROD-0462,4,200.6,10.0
ITEM-001364,ORD-000350,PROD-0016,2,385.28,20.0
ITEM-001365,ORD-999515,PROD-0303,2,62.5,10.0
ITEM-001366,ORD-000445,PROD-0339,5,59.46,20.0
ITEM-001367,ORD-000392,PROD-0294,1,284.08,5.0
ITEM-001368,ORD-000946,PROD-0425,4,527.43,10.0
ITEM-001369,ORD-000829,PROD-0219,2,243.48,20.0
ITEM-001370,ORD-000785,PROD-0098,5,507.58,0.0
ITEM-001371,ORD-000345,PROD-0473,2,98.9,0.0
ITEM-001372,ORD-000796,PROD-0137,2,585.01,0.0
ITEM-001373,ORD-000602,PROD-0408,5,546.85,20.0
ITEM-001374,ORD-000279,PROD-0321,1,613.31,20.0
ITEM-001375,ORD-000853,PROD-0492,2,434.49,20.0
ITEM-001376,ORD-000002,PROD-0004,4,765.28,10.0
ITEM-001377,ORD-000615,PROD-0201,1,161.62,5.0
ITEM-001378,ORD-000057,PROD-0060,4,322.96,20.0
ITEM-001379,ORD-000516,PROD-0104,2,329.2,15.0
ITEM-001380,ORD-000834,PROD-0314,1,615.46,20.0
ITEM-001381,ORD-000050,PROD-0485,-1,594.25,10.0
ITEM-001382,ORD-000627,PROD-0332,5,311.49,0.0
ITEM-001383,ORD-000075,PROD-0440,4,280.04,0.0
ITEM-001384,ORD-000418,PROD-0397,5,352.23,15.0
ITEM-001385,ORD-000201,PROD-0447,4,64.15,5.0
ITEM-001386,ORD-000643,PROD-0074,2,519.82,0.0
ITEM-001387,ORD-000653,PROD-0144,4,446.94,5.0
ITEM-001388,ORD-000454,PROD-0307,1,73.02,0.0
ITEM-001389,ORD-000732,PROD-0483,4,275.12,0.0
ITEM-001390,ORD-000782,PROD-0442,5,28.06,0.0
ITEM-001391,ORD-000141,PROD-0177,1,416.49,20.0
ITEM-001392,ORD-000764,PROD-0447,4,61.9,15.0
ITEM-001393,ORD-000945,PROD-0197,5,333.43,0.0
ITEM-001394,ORD-000717,PROD-0478,3,280.35,20.0
ITEM-001395,ORD-000024,PROD-0204,5,281.7,15.0
ITEM-001396,ORD-000270,PROD-0035,2,549.07,0.0
ITEM-001397,ORD-000465,PROD-0119,3,332.77,0.0
ITEM-001398,ORD-000367,PROD-0367,3,755.9,0.0
ITEM-001399,ORD-000938,PROD-0493,5,411.76,5.0
ITEM-001400,ORD-000950,PROD-0041,2,179.11,0.0
ITEM-001401,ORD-000695,PROD-0053,1,401.05,0.0
ITEM-001402,ORD-000389,PROD-0058,2,321.05,5.0
ITEM-001403,ORD-000845,PROD-0263,2,535.64,0.0
ITEM-001404,ORD-000479,PROD-0254,4,257.56,0.0
ITEM-001405,ORD-000125,PROD-0098,5,401.08,0.0
ITEM-001406,ORD-000304,PROD-0158,2,222.52,0.0
ITEM-001407,ORD-000886,PROD-0297,4,325.19,0.0
ITEM-001408,ORD-000302,PROD-0262,1,386.27,20.0
ITEM-001409,ORD-000442,PROD-0142,2,44.8,0.0
ITEM-001410,ORD-000463,PROD-0105,1,496.37,20.0
ITEM-001411,ORD-000408,PROD-0241,4,525.91,0.0
ITEM-001412,ORD-000759,PROD-0405,2,723.88,10.0
ITEM-001413,ORD-000938,PROD-0096,2,308.29,20.0
ITEM-001414,ORD-000655,PROD-0048,5,116.69,20.0
ITEM-001415,ORD-000550,PROD-0424,2,606.54,15.0
ITEM-001416,ORD-000268,PROD-0266,2,730.74,5.0
ITEM-001417,ORD-000587,PROD-0280,4,196.52,20.0
ITEM-001418,ORD-000804,PROD-0375,2,532.01,5.0
ITEM-001419,ORD-000777,PROD-0219,5,332.64,0.0
ITEM-001420,ORD-000249,PROD-0449,2,240.96,10.0
ITEM-001421,ORD-000557,PROD-0349,1,82.4,5.0
ITEM-001422,ORD-000347,PROD-0118,1,184.21,5.0
ITEM-001423,ORD-000505,PROD-0403,4,163.11,10.0
ITEM-001424,ORD-000413,PROD-0349,4,80.51,0.0
ITEM-001425,ORD-000490,PROD-0359,4,168.04,20.0
ITEM-001426,ORD-000242,PROD-0461,2,288.88,20.0
ITEM-001427,ORD-000881,PROD-0406,1,209.14,20.0
ITEM-001428,ORD-000386,PROD-0277,2,374.14,15.0
ITEM-001429,ORD-000185,PROD-0115,2,561.07,0.0
ITEM-001430,ORD-000089,PROD-0202,3,555.29,15.0
ITEM-001431,ORD-000016,PROD-0398,1,325.77,5.0
ITEM-001432,ORD-000704,PROD-0136,1,269.42,0.0
ITEM-001433,ORD-000536,PROD-0334,1,609.64,0.0
ITEM-001434,ORD-000585,PROD-0072,4,297.47,5.0
ITEM-001435,ORD-000774,PROD-0305,5,216.12,10.0
ITEM-001436,ORD-000548,PROD-0396,4,249.25,0.0
ITEM-001437,ORD-000639,PROD-0312,5,120.27,20.0
ITEM-001438,ORD-000889,PROD-0009,1,709.87,0.0
ITEM-001439,ORD-000872,PROD-0170,2,557.24,10.0
ITEM-001440,ORD-000679,PROD-0431,5,143.54,15.0
ITEM-001441,ORD-000734,PROD-0355,2,653.41,0.0
ITEM-001442,ORD-000306,PROD-0452,5,93.8,20.0
ITEM-001443,ORD-000525,PROD-0284,1,141.65,15.0
ITEM-001444,ORD-000291,PROD-0178,5,179.36,10.0
ITEM-001445,ORD-000469,PROD-0493,4,481.89,0.0
ITEM-001446,ORD-000094,PROD-0183,5,506.22,0.0
ITEM-001447,ORD-000412,PROD-0230,5,112.43,0.0
ITEM-001448,ORD-000788,PROD-0498,5,566.71,0.0
ITEM-001449,ORD-000463,PROD-0141,5,523.8,0.0
ITEM-001450,ORD-000066,PROD-0369,4,313.16,5.0
ITEM-001451,ORD-000626,PROD-0273,2,34.53,10.0
ITEM-001452,ORD-000878,PROD-0320,5,223.51,5.0
ITEM-001453,ORD-000510,PROD-0368,2,686.59,20.0
ITEM-001454,ORD-000328,PROD-0265,1,74.15,5.0
ITEM-001455,ORD-000810,PROD-0330,5,530.56,15.0
ITEM-001456,ORD-000001,PROD-0205,2,366.67,15.0
ITEM-001457,ORD-000378,PROD-0027,3,275.99,0.0
ITEM-001458,ORD-000774,PROD-0200,3,164.51,10.0
ITEM-001459,ORD-000703,PROD-0234,1,449.49,0.0
ITEM-001460,ORD-000172,PROD-0144,3,570.9,0.0
ITEM-001461,ORD-000873,PROD-0192,5,133.42,0.0
ITEM-001462,ORD-000403,PROD-0236,2,59.91,0.0
ITEM-001463,ORD-000362,PROD-0424,2,782.42,0.0
ITEM-001464,ORD-000654,PROD-0127,5,483.85,0.0
ITEM-001465,ORD-000758,PROD-0295,4,754.6,20.0
ITEM-001466,ORD-000851,PROD-0444,5,499.74,0.0
ITEM-001467,ORD-000984,PROD-0462,3,217.62,0.0
ITEM-001468,ORD-000415,PROD-0085,3,431.74,15.0
ITEM-001469,ORD-000192,PROD-0273,4,38.26,15.0
ITEM-001470,ORD-000183,PROD-0468,2,771.16,5.0
ITEM-001471,ORD-000992,PROD-0295,2,575.7,10.0
ITEM-001472,ORD-000890,PROD-0356,5,662.44,10.0
ITEM-001473,ORD-000801,PROD-0352,5,527.27,0.0
ITEM-001474,ORD-000109,PROD-0287,3,51.44,0.0
ITEM-001475,ORD-000027,PROD-0488,3,769.84,10.0
ITEM-001476,ORD-000980,PROD-0198,3,129.32,10.0
ITEM-001477,ORD-000017,PROD-0313,3,405.26,5.0
ITEM-001478,ORD-000845,PROD-0134,3,374.17,0.0
ITEM-001479,ORD-000644,PROD-0320,5,184.04,15.0
ITEM-001480,ORD-000845,PROD-0296,-1,46.5,20.0
ITEM-001481,ORD-000936,PROD-0247,1,622.79,0.0
ITEM-001482,ORD-000204,PROD-0268,5,39.96,0.0
ITEM-001483,ORD-000242,PROD-0138,-2,769.9,0.0
ITEM-001484,ORD-000216,PROD-0202,3,478.35,0.0
ITEM-001485,ORD-000465,PROD-0056,2,14.28,0.0
ITEM-001486,ORD-000110,PROD-0111,5,187.08,0.0
ITEM-001487,ORD-000908,PROD-0110,5,448.46,5.0
ITEM-001488,ORD-000100,PROD-0122,3,592.38,5.0
ITEM-001489,ORD-000047,PROD-0009,2,711.49,0.0
ITEM-001490,ORD-000714,PROD-0443,3,574.27,0.0
ITEM-001491,ORD-000974,PROD-0395,3,452.34,0.0
ITEM-001492,ORD-000182,PROD-0234,1,416.9,10.0
ITEM-001493,ORD-000713,PROD-0303,1,57.09,10.0
ITEM-001494,ORD-000620,PROD-0376,4,814.94,20.0
ITEM-001495,ORD-000007,PROD-0140,5,411.15,0.0
ITEM-001496,ORD-000540,PROD-0286,4,407.92,0.0
ITEM-001497,ORD-000167,PROD-0456,5,306.91,0.0
ITEM-001498,ORD-000829,PROD-0468,-2,735.64,5.0
ITEM-001499,ORD-000060,PROD-0490,5,50.43,20.0
ITEM-001500,ORD-000519,PROD-0213,5,351.34,5.0
ITEM-001501,ORD-000453,PROD-0144,2,452.55,0.0
ITEM-001502,ORD-000505,PROD-0362,3,496.96,0.0
ITEM-001503,ORD-000555,PROD-0324,4,137.8,10.0
ITEM-001504,ORD-000988,PROD-0187,5,128.95,0.0
ITEM-001505,ORD-000295,PROD-0092,-3,180.4,0.0
ITEM-001506,ORD-000933,PROD-0061,4,356.83,20.0
ITEM-001507,ORD-000341,PROD-0014,1,553.18,20.0
ITEM-001508,ORD-000904,PROD-0021,3,94.61,20.0
ITEM-001509,ORD-000382,PROD-0328,2,652.3,15.0
ITEM-001510,ORD-000075,PROD-0491,1,391.1,15.0
ITEM-001511,ORD-000819,PROD-0167,2,505.3,0.0
ITEM-001512,ORD-000006,PROD-0166,5,342.71,0.0
ITEM-001513,ORD-000209,PROD-0325,2,334.18,10.0
ITEM-001514,ORD-000699,PROD-0052,5,514.85,0.0
ITEM-001515,ORD-000538,PROD-0316,5,702.6,10.0
ITEM-001516,ORD-000734,PROD-0252,2,78.92,20.0
ITEM-001517,ORD-000434,PROD-0230,4,136.35,20.0
ITEM-001518,ORD-000737,PROD-0487,2,602.68,5.0
ITEM-001519,ORD-000765,PROD-0004,5,610.95,20.0
ITEM-001520,ORD-000757,PROD-0361,3,486.88,0.0
ITEM-001521,ORD-000215,PROD-0487,2,777.76,10.0
ITEM-001522,ORD-000825,PROD-0417,1,137.3,10.0
ITEM-001523,ORD-000755,PROD-0069,2,639.12,0.0
ITEM-001524,ORD-000205,PROD-0311,1,526.5,20.0
ITEM-001525,ORD-000642,PROD-0157,4,330.19,0.0
ITEM-001526,ORD-000757,PROD-0005,2,663.6,10.0
ITEM-001527,ORD-000426,PROD-0135,5,347.86,0.0
ITEM-001528,ORD-000475,PROD-0177,4,417.47,0.0
ITEM-001529,ORD-000414,PROD-0266,4,674.78,15.0
ITEM-001530,ORD-000182,PROD-0403,4,131.6,0.0
ITEM-001531,ORD-000476,PROD-0165,5,367.95,0.0
ITEM-001532,ORD-000643,PROD-0137,2,605.78,5.0
ITEM-001533,ORD-000884,PROD-0293,2,836.73,0.0
ITEM-001534,ORD-000634,PROD-0047,4,192.03,20.0
ITEM-001535,ORD-000392,PROD-0461,1,319.22,0.0
ITEM-001536,ORD-000402,PROD-0028,4,429.76,0.0
ITEM-001537,ORD-000984,PROD-0062,1,305.21,0.0
ITEM-001538,ORD-000469,PROD-0352,2,492.8,5.0
ITEM-001539,ORD-000949,PROD-0290,1,610.83,0.0
ITEM-001540,ORD-000334,PROD-0094,5,473.94,10.0
ITEM-001541,ORD-000932,PROD-0315,2,607.16,5.0
ITEM-001542,ORD-000979,PROD-0052,3,616.05,20.0
ITEM-001543,ORD-000674,PROD-0438,3,143.14,15.0
ITEM-001544,ORD-999341,PROD-0284,2,137.4,0.0
ITEM-001545,ORD-000333,PROD-0335,5,411.69,0.0
ITEM-001546,ORD-000877,PROD-0458,5,335.23,0.0
ITEM-001547,ORD-000963,PROD-0158,4,222.74,0.0
ITEM-001548,ORD-000743,PROD-0331,4,339.79,15.0
ITEM-001549,ORD-000225,PROD-0083,2,409.8,0.0
ITEM-001550,ORD-000965,PROD-0011,3,141.2,0.0
ITEM-001551,ORD-000592,PROD-0416,-3,709.78,5.0
ITEM-001552,ORD-000733,PROD-0372,5,264.86,5.0
ITEM-001553,ORD-000845,PROD-0435,1,655.24,5.0
ITEM-001554,ORD-000192,PROD-0293,2,618.37,0.0
ITEM-001555,ORD-000057,PROD-0170,4,447.34,10.0
ITEM-001556,ORD-000778,PROD-0270,1,173.16,15.0
ITEM-001557,ORD-000220,PROD-0252,3,99.68,20.0
ITEM-001558,ORD-000142,PROD-0297,2,413.13,10.0
ITEM-001559,ORD-000134,PROD-0077,1,504.97,15.0
ITEM-001560,ORD-000138,PROD-0407,1,37.15,15.0
ITEM-001561,ORD-000562,PROD-0097,3,479.26,0.0
ITEM-001562,ORD-000780,PROD-0284,4,134.07,20.0
ITEM-001563,ORD-000532,PROD-0258,4,629.05,10.0
ITEM-001564,ORD-000358,PROD-0351,3,175.33,15.0
ITEM-001565,ORD-000684,PROD-0264,5,227.27,0.0
ITEM-001566,ORD-000404,PROD-0474,1,31.2,20.0
ITEM-001567,ORD-000207,PROD-0009,2,547.63,0.0
ITEM-001568,ORD-000945,PROD-0199,5,328.96,20.0
ITEM-001569,ORD-000876,PROD-0407,-2,40.45,0.0
ITEM-001570,ORD-000069,PROD-0178,2,207.4,0.0
ITEM-001571,ORD-000893,PROD-0373,1,175.22,20.0
ITEM-001572,ORD-000024,PROD-0399,2,119.19,10.0
ITEM-001573,ORD-000798,PROD-0475,3,461.22,10.0
ITEM-001574,ORD-000680,PROD-0013,4,367.35,0.0
ITEM-001575,ORD-000284,PROD-0335,2,499.51,10.0
ITEM-001576,ORD-000059,PROD-0314,5,744.2,0.0
ITEM-001577,ORD-000426,PROD-0241,5,432.21,15.0
ITEM-001578,ORD-000512,PROD-0048,2,105.76,0.0
ITEM-001579,ORD-000408,PROD-0025,2,547.97,15.0
ITEM-001580,ORD-000119,PROD-0107,4,541.62,20.0
ITEM-001581,ORD-000420,PROD-0239,1,437.18,0.0
ITEM-001582,ORD-000118,PROD-0311,1,680.81,15.0
ITEM-001583,ORD-000119,PROD-0058,2,344.74,0.0
ITEM-001584,ORD-000936,PROD-0093,-3,450.75,10.0
ITEM-001585,ORD-000033,PROD-0229,5,182.84,0.0
ITEM-001586,ORD-000779,PROD-0225,5,442.2,0.0
ITEM-001587,ORD-000765,PROD-0374,5,29.03,0.0
ITEM-001588,ORD-000198,PROD-0221,5,109.37,0.0
ITEM-001589,ORD-000014,PROD-0339,3,57.17,15.0
ITEM-001590,ORD-000796,PROD-0267,3,195.2,20.0
ITEM-001591,ORD-000181,PROD-0052,5,471.16,0.0
ITEM-001592,ORD-000700,PROD-0203,3,323.56,0.0
ITEM-001593,ORD-000881,PROD-0005,2,592.53,0.0
ITEM-001594,ORD-000154,PROD-0306,1,409.03,0.0
ITEM-001595,ORD-000861,PROD-0422,3,116.47,15.0
ITEM-001596,ORD-000991,PROD-0180,1,775.34,20.0
ITEM-001597,ORD-000830,PROD-0380,2,355.17,0.0
ITEM-001598,ORD-000733,PROD-0342,2,15.94,0.0
ITEM-001599,ORD-000798,PROD-0356,1,770.11,20.0
ITEM-001600,ORD-000795,PROD-0050,1,315.95,5.0
ITEM-001601,ORD-000146,PROD-0142,5,42.96,0.0
ITEM-001602,ORD-000335,PROD-0277,2,413.07,0.0
ITEM-001603,ORD-000218,PROD-0434,2,600.05,0.0
ITEM-001604,ORD-000027,PROD-0073,4,627.89,0.0
ITEM-001605,ORD-000127,PROD-0186,2,542.44,5.0
ITEM-001606,ORD-000571,PROD-0254,5,230.44,0.0
ITEM-001607,ORD-000635,PROD-0032,1,361.06,15.0
ITEM-001608,ORD-000442,PROD-0219,4,332.1,0.0
ITEM-001609,ORD-000234,PROD-0067,5,178.25,0.0
ITEM-001610,ORD-000666,PROD-0484,3,83.94,0.0
ITEM-001611,ORD-000268,PROD-0488,1,833.34,20.0
ITEM-001612,ORD-000228,PROD-0360,1,381.65,0.0
ITEM-001613,ORD-000256,PROD-0031,3,185.97,10.0
ITEM-001614,ORD-000930,PROD-0464,5,720.91,5.0
ITEM-001615,ORD-000937,PROD-0394,4,309.32,0.0
ITEM-001616,ORD-000915,PROD-0403,3,139.3,0.0
ITEM-001617,ORD-000454,PROD-0303,3,60.56,0.0
ITEM-001618,ORD-000292,PROD-0218,3,832.1,0.0
ITEM-001619,ORD-000492,PROD-0431,3,118.93,20.0
ITEM-001620,ORD-000473,PROD-0223,5,113.48,0.0
ITEM-001621,ORD-000061,PROD-0394,5,248.23,20.0
ITEM-001622,ORD-000126,PROD-0020,4,161.2,20.0
ITEM-001623,ORD-000568,PROD-0118,3,150.41,5.0
ITEM-001624,ORD-000782,PROD-0483,4,234.78,0.0
ITEM-001625,ORD-000529,PROD-0022,1,14.99,10.0
ITEM-001626,ORD-000832,PROD-0373,1,182.02,5.0
ITEM-001627,ORD-000152,PROD-0304,1,597.21,15.0
ITEM-001628,ORD-000998,PROD-0176,1,401.62,5.0
ITEM-001629,ORD-000201,PROD-0261,1,176.26,5.0
ITEM-001630,ORD-000253,PROD-0028,3,415.03,0.0
ITEM-001631,ORD-000082,PROD-0497,3,331.72,20.0
ITEM-001632,ORD-000370,PROD-0497,4,409.94,0.0
ITEM-001633,ORD-000308,PROD-0103,1,207.05,0.0
ITEM-001634,ORD-000721,PROD-0101,4,389.76,10.0
ITEM-001635,ORD-000187,PROD-0179,3,478.14,10.0
ITEM-001636,ORD-000458,PROD-0219,3,313.7,10.0
ITEM-001637,ORD-000509,PROD-0016,1,333.18,10.0
ITEM-001638,ORD-000342,PROD-0102,2,795.63,20.0
ITEM-001639,ORD-000622,PROD-0207,4,496.55,20.0
ITEM-001640,ORD-000945,PROD-0131,4,444.86,5.0
ITEM-001641,ORD-000843,PROD-0077,1,517.63,10.0
ITEM-001642,ORD-000538,PROD-0124,4,561.29,15.0
ITEM-001643,ORD-000020,PROD-0017,4,465.84,0.0
ITEM-001644,ORD-000425,PROD-0218,5,614.58,0.0
ITEM-001645,ORD-000026,PROD-0387,1,445.56,0.0
ITEM-001646,ORD-000458,PROD-0302,1,187.36,5.0
ITEM-001647,ORD-000936,PROD-0130,3,27.09,15.0
ITEM-001648,ORD-000600,PROD-0121,1,586.58,10.0
ITEM-001649,ORD-000841,PROD-0367,3,661.06,15.0
ITEM-001650,ORD-000588,PROD-0002,1,164.54,15.0
ITEM-001651,ORD-000325,PROD-0402,5,289.07,0.0
ITEM-001652,ORD-000624,PROD-0257,3,286.02,10.0
ITEM-001653,ORD-000663,PROD-0426,4,686.51,5.0
ITEM-001654,ORD-000803,PROD-0311,2,621.32,5.0
ITEM-001655,ORD-000664,PROD-0034,4,573.57,10.0
ITEM-001656,ORD-000702,PROD-0062,5,324.62,5.0
ITEM-001657,ORD-000570,PROD-0384,4,54.13,5.0
ITEM-001658,ORD-000979,PROD-0051,3,92.66,5.0
ITEM-001659,ORD-000976,PROD-0026,3,195.13,10.0
ITEM-001660,ORD-000255,PROD-0120,3,638.4,20.0
ITEM-001661,ORD-000448,PROD-0094,5,482.31,15.0
ITEM-001662,ORD-000686,PROD-0303,5,58.7,10.0
ITEM-001663,ORD-000934,PROD-0059,1,269.61,5.0
ITEM-001664,ORD-000069,PROD-0365,2,273.12,0.0
ITEM-001665,ORD-000905,PROD-0221,2,130.87,15.0
ITEM-001666,ORD-000027,PROD-0110,4,392.71,10.0
ITEM-001667,ORD-000840,PROD-0463,1,107.75,0.0
ITEM-001668,ORD-000092,PROD-0211,-3,512.66,0.0
ITEM-001669,ORD-000682,PROD-0338,3,446.43,20.0
ITEM-001670,ORD-000098,PROD-0436,1,554.11,10.0
ITEM-001671,ORD-000241,PROD-0190,5,262.13,20.0
ITEM-001672,ORD-000586,PROD-0263,5,466.59,20.0
ITEM-001673,ORD-000460,PROD-0462,1,159.77,0.0
ITEM-001674,ORD-001000,PROD-0228,5,397.68,15.0
ITEM-001675,ORD-000516,PROD-0321,5,547.44,0.0
ITEM-001676,ORD-000032,PROD-0418,5,831.2,0.0
ITEM-001677,ORD-000951,PROD-0205,5,401.43,0.0
ITEM-001678,ORD-000142,PROD-0083,3,402.44,5.0
ITEM-001679,ORD-000535,PROD-0263,5,492.12,0.0
ITEM-001680,ORD-000451,PROD-0498,-1,534.74,5.0
ITEM-001681,ORD-000553,PROD-0089,3,158.49,0.0
ITEM-001682,ORD-000554,PROD-0024,4,222.8,0.0
ITEM-001683,ORD-000683,PROD-0048,2,114.69,0.0
ITEM-001684,ORD-000390,PROD-0289,4,199.75,10.0
ITEM-001685,ORD-000094,PROD-0392,2,10.85,0.0
ITEM-001686,ORD-000524,PROD-0457,5,549.47,20.0
ITEM-001687,ORD-000277,PROD-0406,4,224.7,15.0
ITEM-001688,ORD-000574,PROD-0463,4,106.23,5.0
ITEM-001689,ORD-000593,PROD-0483,4,336.91,20.0
ITEM-001690,ORD-000681,PROD-0326,5,82.6,0.0
ITEM-001691,ORD-000364,PROD-0118,1,194.31,0.0
ITEM-001692,ORD-000810,PROD-0298,4,258.19,0.0
ITEM-001693,ORD-000046,PROD-0254,2,293.32,15.0
ITEM-001694,ORD-000182,PROD-0250,5,197.91,20.0
ITEM-001695,ORD-000572,PROD-0115,3,497.93,5.0
ITEM-001696,ORD-000110,PROD-0399,4,162.55,10.0
ITEM-001697,ORD-000187,PROD-0150,4,271.5,10.0
ITEM-001698,ORD-000719,PROD-0328,4,667.94,10.0
ITEM-001699,ORD-000393,PROD-0280,5,188.83,0.0
ITEM-001700,ORD-000440,PROD-0014,3,586.72,10.0
ITEM-001701,ORD-000156,PROD-0034,5,637.56,0.0
ITEM-001702,ORD-000347,PROD-0053,3,460.35,0.0
ITEM-001703,ORD-000594,PROD-0390,4,433.34,15.0
ITEM-001704,ORD-000282,PROD-0278,5,250.35,0.0
ITEM-001705,ORD-000991,PROD-0294,2,353.58,20.0
ITEM-001706,ORD-000273,PROD-0274,5,379.55,15.0
ITEM-001707,ORD-000234,PROD-0315,2,559.72,5.0
ITEM-001708,ORD-000265,PROD-0203,5,305.59,20.0
ITEM-001709,ORD-000456,PROD-0309,1,630.48,5.0
ITEM-001710,ORD-000639,PROD-0427,1,116.14,0.0
ITEM-001711,ORD-000220,PROD-0425,2,502.76,20.0
ITEM-001712,ORD-000367,PROD-0339,2,72.3,10.0
ITEM-001713,ORD-000841,PROD-0448,1,101.52,5.0
ITEM-001714,ORD-000239,PROD-0110,1,393.96,5.0
ITEM-001715,ORD-000350,PROD-0096,3,442.86,0.0
ITEM-001716,ORD-000329,PROD-0285,3,410.69,5.0
ITEM-001717,ORD-000799,PROD-0425,3,642.52,0.0
ITEM-001718,ORD-000929,PROD-0490,4,49.43,0.0
ITEM-001719,ORD-000149,PROD-0135,4,296.86,0.0
ITEM-001720,ORD-000326,PROD-0333,3,262.39,0.0
ITEM-001721,ORD-000281,PROD-0015,4,231.42,5.0
ITEM-001722,ORD-000866,PROD-0033,4,457.59,15.0
ITEM-001723,ORD-000919,PROD-0467,5,129.48,0.0
ITEM-001724,ORD-000130,PROD-0359,5,184.15,10.0
ITEM-001725,ORD-000772,PROD-0280,5,220.9,10.0
ITEM-001726,ORD-000980,PROD-0465,4,255.3,20.0
ITEM-001727,ORD-000473,PROD-0427,3,143.59,0.0
ITEM-001728,ORD-000082,PROD-0227,1,403.97,10.0
ITEM-001729,ORD-000807,PROD-0116,-1,627.83,10.0
ITEM-001730,ORD-000942,PROD-0202,5,544.48,0.0
ITEM-001731,ORD-000433,PROD-0316,2,785.18,10.0
ITEM-001732,ORD-000716,PROD-0500,5,345.81,15.0
ITEM-001733,ORD-000563,PROD-0226,4,10.89,10.0
ITEM-001734,ORD-000581,PROD-0160,1,359.8,20.0
ITEM-001735,ORD-000336,PROD-0175,1,24.29,0.0
ITEM-001736,ORD-000114,PROD-0064,5,584.55,15.0
ITEM-001737,ORD-000696,PROD-0093,4,454.45,15.0
ITEM-001738,ORD-000370,PROD-0127,1,495.43,5.0
ITEM-001739,ORD-000360,PROD-0059,4,186.33,0.0
ITEM-001740,ORD-000700,PROD-0373,5,140.55,20.0
ITEM-001741,ORD-000551,PROD-0386,4,641.02,20.0
ITEM-001742,ORD-000213,PROD-0216,2,85.41,5.0
ITEM-001743,ORD-000103,PROD-0264,3,248.66,0.0
